Title: The Rotation of M Dwarfs Observed by the Apache Point 
       Galactic Evolution Experiment 
Authors: Gilhool S.H., Blake C.H., Terrien R.C., Bender C., 
         Mahadevan S., Deshpande R. 
Table: v sin i Results
================================================================================
Byte-by-byte Description of file: ajaa9c7ct4_mrt.txt
--------------------------------------------------------------------------------
   Bytes Format Units    Label       Explanations
--------------------------------------------------------------------------------
   1- 17 A17    ---      ID          2MASS identifier
  19- 30 F12.8  deg      RAdeg       Right Ascension in decimal degrees (J2000)
  32- 44 F13.9  deg      DEdeg       Declination in decimal degrees (J2000)
  46- 49 I4     K        Teff-ASPCAP ASPCAP derived effective temperature
  51- 54 I4     K        Teff-VFIT   VFIT derived effective temperature
  56- 59 F4.1   [Sun]    [M/H]       VFIT derived metallicity
  61- 63 F3.1   [cm/s2]  logg        VFIT derived log surface gravity
  65- 65 A1     ---    l_vsini       Limit flag on vsini  
  66- 70 F5.2   km/s     vsini       VFIT derived projected rotation velocity
  72- 74 F3.1   km/s   e_vsini       ? Uncertainty in vsini  
--------------------------------------------------------------------------------
2M19335405+3938497 293.47521     39.647141    3297 3300 -0.0 5.0 < 8.0      
2M19341617+2553535 293.56741     25.898218    3342 3400 -0.5 4.5 < 8.0      
2M19380761+2316087 294.53174     23.269106    3169 3300 -1.5 4.5 < 8.0      
2M19390444+2424089 294.76851     24.402493    3475 3400 -0.0 4.5 < 8.0      
2M19391233+1442505 294.80140     14.714053    3459 3400 -0.0 4.5 < 8.0      
2M19412016+3912129 295.33401     39.203602    3422 3500 -0.0 5.0 < 8.0      
2M19412775+3239512 295.36564     32.664223    3379 3400 -0.5 4.5 < 8.0      
2M19430726+4518089 295.78028     45.302483    2948 2800 -0.0 5.0 < 8.0      
2M19433790+3225124 295.90793     32.420135    3984 4000 -0.0 4.5  19.7  1.5 
2M19440865+2342587 296.03605     23.716324    3381 3300 -0.0 4.5 < 8.0      
2M19454969+3223132 296.45707     32.387005    3623 3500 -0.0 4.5 < 8.0      
2M19482428+3250327 297.10119     32.842422    3339 3400 -0.5 4.5 < 8.0      
2M19483064+2321473 297.12769     23.363152    3386 3500 -0.5 5.0 < 8.0      
2M19485718+5015245 297.23826     50.256817    3355 3300 -0.0 5.0 < 8.0      
2M19491435+2421249 297.30982     24.356932    3308 3300 -0.0 5.0 < 8.0      
2M19501592+3146598 297.56636     31.783304    3435 3300 -0.0 4.5 < 8.0      
2M19504779+4816290 297.69915     48.274731    3301 3200 -0.0 4.5 < 8.0      
2M19510930+4628598 297.78877     46.483295    3205 3200 -0.0 5.0  22.5  1.6 
2M19535443+4424541 298.47680     44.415043    2749 2600 -0.0 5.0  22.6  1.5 
2M19541829+1738289 298.57622     17.641378    3163 3100 -0.0 4.5 < 8.0      
2M19551978+3029505 298.83245     30.497370    3500 3500 -0.0 4.5 < 8.0      
2M19560585+2205242 299.02441     22.090073    3401 3400 +0.5 5.5   8.48 1.7 
2M19591845+2040515 299.82689     20.680998    3288 3300 -0.0 4.5 < 8.0      
2M20000520+0404424 300.02167      4.0784470   2880 2800 -0.5 5.0 < 8.0      
2M20014879+3122097 300.45332     31.369387    3090 3000 -0.0 5.0  13.5  1.6 
2M20015056+4500500 300.46070     45.013905    3483 3500 +0.5 5.5 < 8.0      
2M20024041+3109447 300.66839     31.162430    3534 3500 -0.0 4.5 < 8.0      
2M20032379+5549381 300.84917     55.827271    3101 3100 -0.0 5.0 < 8.0      
2M20032651+2952000 300.86050     29.866682    3146 3100 +0.5 5.0 < 8.0      
2M20053276+3039324 301.38650     30.659004    3790 3900 -0.5 4.5 < 8.0      
2M20082071+5444168 302.08631     54.738010    3333 3300 -0.0 4.5 < 8.0      
2M20110664+2737093 302.77767     27.619265    3611 3600 -0.5 4.5 < 8.0      
2M20122244+2043113 303.09352     20.719828    3431 3500 -0.5 4.5 < 8.0      
2M20131291+2736152 303.30380     27.604229    3653 3600 -0.5 4.5 < 8.0      
2M20141000+5546307 303.54169     55.775200    3269 3300 -0.0 4.5 < 8.0      
2M20161339+1927287 304.05581     19.457987    3317 3400 -0.5 4.5 < 8.0      
2M20162519+5621561 304.10499     56.365597    3629 3700 -0.0 4.5 < 8.0      
2M20185746+2704165 304.73943     27.071264    3585 3500 -0.0 4.5 < 8.0      
2M20201596+2917103 305.06654     29.286203    3235 3200 -0.0 4.5 < 8.0      
2M20262618+4419484 306.60911     44.330112    3272 3200 -0.0 4.5 < 8.0      
2M20291663+4507525 307.31933     45.131260    3673 3700 -0.0 4.5 < 8.0      
2M20295941+1709481 307.49758     17.163382    3403 3400 -0.0 5.0 < 8.0      
2M20331096+4553299 308.29570     45.891651    3538 3500 -0.0 4.5 < 8.0      
2M20351108+5426045 308.79618     54.434608    3416 3300 -0.0 4.5 < 8.0      
2M20395260+4220335 309.96917     42.342663    3168 3200 -0.5 4.5 < 8.0      
2M20403814+4200055 310.15894     42.001530    3225 3200 -0.0 4.5 < 8.0      
2M20405249+3219341 310.21873     32.326149    3664 3600 -0.5 4.5 < 8.0      
2M20421377+3253473 310.55741     32.896481    3602 3700 -0.0 4.5 < 8.0      
2M20425319+4243134 310.72163     42.720409    3236 3300 -0.5 5.0 < 8.0      
2M20440646+3409535 311.02696     34.164879    3125 3100 +0.5 5.0 < 8.0      
2M20452155+4216022 311.33981     42.267281    3080 3100 -0.0 4.5  43.6  1.5 
2M20491376+3216514 312.30734     32.280960    2788 3000 -0.5 5.5  10.0  1.6 
2M20491589+5203599 312.31624     52.066639    3575 3600 -0.5 4.5 < 8.0      
2M20492745+3336512 312.36440     33.614227    2765 2800 -0.0 5.5 < 8.0      
2M20504429+5059088 312.68457     50.985786    3317 3400 -0.5 4.5 < 8.0      
2M20511004+4254099 312.79184     42.902752    3254 3300 -0.5 4.5 < 8.0      
2M20563407+3929461 314.14197     39.496140    2956 2900 -0.5 5.0 < 8.0      
2M20584898+5115421 314.70409     51.261696    3543 3500 -0.0 4.5 < 8.0      
2M21005978+5103147 315.24909     51.054111    3387 3300 -0.0 4.5  31.2  2.7 
2M21013304+4046208 315.38769     40.772449    3258 3200 -0.0 4.5 < 8.0      
2M21032130+2940340 315.83877     29.676138    3264 3200 -0.0 5.0 < 8.0      
2M21074857+2945266 316.95241     29.757389    3517 3400 -0.0 4.5 < 8.0      
2M21092552+4800013 317.35636     48.000366    3825 4000 -0.5 4.5 < 8.0      
2M21093969+4837150 317.41541     48.620838    2998 2900 -0.0 5.5 < 8.0      
2M21095447+4729043 317.47700     47.484535    3108 3100 -0.0 5.0  11.1  1.9 
2M21095705+4811291 317.48774     48.191425    3325 3300 -0.0 4.5 < 8.0      
2M21095952+4907498 317.49800     49.130505    3947 4000 -0.0 4.5 < 8.0      
2M21105881+4657325 317.74505     46.959034    3504 3500 +0.5 5.0 < 8.0      
2M21114023+2927586 317.91765     29.466290    3102 3200 -0.5 5.5 < 8.0      
2M21115993+4747251 317.99972     47.790325    3651 3700 -0.5 4.5 < 8.0      
2M21160502+4759308 319.02095     47.991913    2712 2900 -0.0 5.5  15.0  1.7 
2M21202943+4843460 320.12265     48.729462    3057 3000 +0.5 5.0 < 8.0      
2M21203355+4554475 320.13980     45.913219    3332 3200 -0.0 5.0 < 8.0      
2M21215791+6742289 320.49133     67.708038    3164 3100 +0.5 5.5 < 8.0      
2M21223706+5555570 320.65443     55.932514    3415 3500 -0.5 4.5  10.4  1.5 
2M21232573+6734153 320.85724     67.570938    3287 3300 -0.0 5.0 < 8.0      
2M21274751+5505337 321.94797     55.092705    3219 3200 -0.0 4.5 < 8.0      
2M21295287+4517484 322.47030     45.296803    3333 3300 +0.5 5.0 < 8.0      
2M21305987+5636274 322.74950     56.607632    3312 3300 -0.0 4.5 < 8.0      
2M21321944+1052489 323.08104     10.880258    3406 3400 -0.0 4.5 < 8.0      
2M21323014+4424296 323.12562     44.408230    3355 3300 -0.0 4.5 < 8.0      
2M21325045+1206334 323.21023     12.109280    3577 3500 -0.5 4.5 < 8.0      
2M21365219+4538240 324.21748     45.640018    3712 3700 -0.5 4.5 < 8.0      
2M21375889+4201045 324.49540     42.017921    3714 3800 -0.0 4.5 < 8.0      
2M21400112+5408179 325.00468     54.138309    3465 3400 -0.0 4.5 < 8.0      
2M21400287+4123289 325.01198     41.391369    3534 3500 -0.0 4.5 < 8.0      
2M21402935+5400301 325.12230     54.008369    3318 3300 -0.0 4.5 < 8.0      
2M21442066+4211363 326.08612     42.193432    3281 3300 +0.5 5.5  12.9  1.6 
2M21470874+5309448 326.78642     53.162445    3538 3500 -0.0 4.5 < 8.0      
2M21474194+5341222 326.92478     53.689518    3699 3700 -0.0 4.5 < 8.0      
2M21481846+4131513 327.07694     41.530941    3802 3700 -0.5 4.5 < 8.0      
2M21551322+4938072 328.80511     49.635349    3426 3400 -0.0 4.5 < 8.0      
2M21561443+3943468 329.06016     39.729683    3317 3300 -0.0 5.0 < 8.0      
2M21563255+5335375 329.13565     53.593765    3402 3500 -0.5 4.5 < 8.0      
2M21573509+5026323 329.39623     50.442307    3231 3200 +0.5 5.5 < 8.0      
2M21592435+4027339 329.85150     40.459431    3107 3200 -0.5 5.5 < 8.0      
2M21593422+5003575 329.89261     50.065987    3220 3200 -0.0 5.0 < 8.0      
2M22010861+4901108 330.28589     49.019684    3951 4000 -0.0 4.5 < 8.0      
2M22011461+4008136 330.31088     40.137135    2628 2600 -0.0 5.0   9.46 1.6 
2M22013085+6224408 330.37858     62.411335    3465 3500 -0.0 5.0 < 8.0      
2M22030336+6154513 330.76401     61.914272    3403 3400 -0.0 4.5 < 8.0      
2M22111347-0232369 332.80613     -2.5436040   3591 3500 -0.0 4.5 < 8.0      
2M22391615+0629545 339.81730      6.4984910   3412 3300 -0.0 4.5 < 8.0      
2M22431160+5228006 340.79834     52.466850    2986 3000 -0.0 5.0   9.32 1.6 
2M22431234+0638221 340.80142      6.6394760   3793 3800 -0.0 4.5 < 8.0      
2M22485465+0601251 342.22775      6.0236550   3607 3600 -0.0 4.5 < 8.0      
2M22502051+5136265 342.58548     51.607388    3075 3000 -0.0 5.0  11.1  1.5 
2M22525818+5258468 343.24243     52.979671    3233 3200 -0.0 5.0 < 8.0      
2M23034347+6524293 345.93114     65.408165    3265 3300 +0.5 5.5 < 8.0      
2M23053247+6543550 346.38531     65.731964    3422 3500 -0.5 4.5 < 8.0      
2M23062184+6503326 346.59104     65.059074    3199 3200 -0.5 4.5 < 8.0      
2M23062759+6352333 346.61499     63.875927    3332 3300 -0.0 5.0 < 8.0      
2M23081274+4609340 347.05309     46.159466    3230 3200 -0.0 5.0 < 8.0      
2M23082777+4700410 347.11573     47.011395    3227 3200 -0.0 4.5 < 8.0      
2M23100304+6501022 347.51268     65.017296    3236 3300 -0.5 5.0 < 8.0      
2M23141283+6551158 348.55348     65.854393    3155 3100 -0.0 4.5 < 8.0      
2M23165396+6109419 349.22487     61.161652    3614 3500 -0.0 4.5 < 8.0      
2M23175293+6109518 349.47054     61.164391    3479 3400 -0.0 4.5 < 8.0      
2M23185797+1042502 349.74156     10.713948    3410 3400 -0.0 5.0 < 8.0      
2M23200542+6356068 350.02262     63.935242    3701 3800 -0.0 4.5 < 8.0      
2M23200936+1054252 350.03902     10.907014    3880 4000 -0.5 4.5 < 8.0      
2M23205304+1205009 350.22103     12.083611    3434 3400 -0.0 4.5 < 8.0      
2M23213807+6442487 350.40863     64.713547    3191 3200 -0.0 5.0   8.72 1.7 
2M23302492+6141107 352.60386     61.686306    3266 3200 -0.0 4.5 < 8.0      
2M23460112+7456172 356.50469     74.938118    3401 3400 -0.0 5.0 < 8.0      
2M23462781+7434098 356.61590     74.569397    3117 3100 -0.0 4.5 < 8.0      
2M23560029+1501409 359.00123     15.028049    3556 3500 +0.5 5.0 < 8.0      
2M23584065+7331547 359.66938     73.531876    3537 3500 -0.0 4.5 < 8.0      
2M23592059+1600146 359.83581     16.004063    3423 3400 -0.0 4.5 < 8.0      
2M23592772+1630288 359.86551     16.508022    3423 3400 +0.5 5.5 < 8.0      
2M23592810+7506017 359.86710     75.100479    3892 4000 -0.0 4.5 < 8.0      
2M23595589+1508091 359.98291     15.135877    3565 3500 -0.0 4.5 < 8.0      
